id;tp;a;b;c;d;e;f;dec
164;2;9.545;18.522;11.761;34.111;34.438;33.557;3
164;3;0.703;16.894;18.639;31.697;22.656;34.194;3
164;4;0.905;9.545;24.593;28.558;4.959;31.121;3
164;5;7.962;16.912;12.788;3.033;11.627;1.148;3
164;6;9.953;5.08;17.729;18.821;47.32;10.466;3
164;7;5.875;17.756;8.384;35.327;29.762;31.93;3
164;8;6.778;4.685;12.819;13.573;36.559;59.924;3
164;9;0.824;13.833;9.339;14.894;21.248;57.401;3
164;10;6.645;12.084;23.015;14.814;28.535;52.841;3
164;11;3.516;6.037;18.322;30.58;23.792;50.855;3
164;12;3.299;14.619;15.956;7.218;22.56;47.682;3
164;13;6.888;11.23;1.429;31.547;9.687;14.776;3
164;14;7.541;12.323;7.12;4.806;15.89;17.851;3
164;15;5.048;18.04;28.343;37.633;30.028;29.627;3
164;16;5.697;10.034;7.708;24.031;18.125;3.345;3
164;17;6.133;3.254;15.867;1.361;38.427;28.664;3
164;18;6.459;6.842;2.94;31.686;19.727;45.497;3
164;19;6.355;2.901;6.501;23.249;47.468;7.118;3
164;20;7.479;0.087;29.184;21.902;47.593;13.741;3
165;1;5.097;18.507;27.18;30.879;42.193;20.638;1
165;2;2.694;10.644;0.153;30.176;23.06;12.737;1
165;3;4.723;4.069;7.095;26.284;43.662;1.924;1
165;4;2.486;16.522;10.816;16.87;45.192;14.168;1
165;5;5.707;0.809;3.63;1.841;30.55;39.054;1
165;6;9.126;10.521;26.904;28.716;10.337;34.217;1
165;7;2.43;17.291;29.911;29.844;37.835;9.983;1
165;8;5.528;12.382;16.368;13.98;31.2;15.072;1
165;9;9.795;7.431;21.606;38.308;29.349;10.582;1
165;10;0.554;1.999;25.47;20.218;26.597;47.557;1
165;11;0.718;2.67;27.829;26.445;25.952;33.458;1
165;12;5.392;16.134;29.752;1.053;28.272;1.657;1
165;13;9.971;17.303;11.453;9.579;0.437;14.526;1
165;14;6.207;18.428;9.852;20.511;17.891;12.973;1
165;15;2.099;16.391;6.642;34.914;41.152;55.447;1
165;16;9.202;17.141;11.622;31.402;7.532;26.306;1
165;17;5.332;17.601;23.269;12.594;9.996;11.736;1
165;18;6.98;5.813;16.891;11.784;45.23;26.216;1
165;19;6.8;13.334;26.83;8.928;31.978;8.115;1
165;20;1.194;14.888;14.795;31.169;3.658;14.127;1
166;1;6.004;14.061;29.694;15.082;3.618;38.962;3
166;2;2.159;2.916;27.372;1.626;13.892;6.531;3
166;3;0.547;1.567;5.031;23.004;31.005;32.585;3
166;4;3.074;1.812;23.177;2.106;44.32;5.315;3
166;5;5.977;13.56;10.101;21.801;45.673;24.443;3
166;6;9.374;6.344;17.021;26.725;27.066;0.991;3
166;7;5.722;11.783;19.31;11.651;9.251;21.698;3
166;8;8.813;2.736;0.433;20.817;46.633;0.626;3
166;9;7.261;0.753;0.638;30.927;37.467;11.477;3
166;10;4.357;12.529;19.717;29.988;41.213;18.443;3
166;11;9.043;17.461;7.016;7.013;14.682;4.048;3
166;12;3.101;10.182;4.571;22.797;39.883;54.853;3
166;13;1.472;15.248;14.246;33.44;22.427;3.186;3
166;14;4.97;13.43;28.411;11.488;3.438;53.989;3
166;15;0.196;9.262;0.222;34.489;24.458;32.838;3
166;16;4.657;2.171;25.526;25.142;22.822;20.031;3
166;17;1.148;11.979;4.948;20.438;23.757;40.249;3
166;18;8.204;13.247;3.643;35.314;3.865;21.013;3
166;19;6.884;13.711;27.439;10.321;25.939;17.45;3
166;20;3.217;8.882;0.351;1.308;11.617;4.674;3
167;1;1.95;2.72;8.039;28.276;11.131;50.692;1
167;2;5.083;10.52;4.814;3.294;34.713;22.606;1
167;3;5.403;16.842;4.204;12.018;46.261;57.999;1
167;4;7.72;3.523;10.051;4.803;48.073;49.873;1
167;5;5.391;18.443;21.533;27.728;34.614;32.027;1
167;6;6.731;8.208;18.045;4.389;32.338;48.774;1
167;7;5.046;0.821;10.248;14.944;48.412;39.788;1
167;8;5.02;12.207;1.797;4.484;25.432;6.369;1
167;9;0.975;12.731;19.051;2.278;35.471;50.489;1
167;10;6.751;19.082;18.198;29.671;1.902;43.231;1
167;11;8.34;12.519;19.689;27.179;1.928;16.555;1
167;12;0.509;11.131;2.293;34.895;30.142;40.58;1
167;13;3.023;14.107;18.421;25.173;4.707;36.677;1
167;14;3.575;8.039;0.937;18.157;32.671;54.905;1
167;15;3.361;11.148;29.156;2.523;29.614;54.122;1
167;16;1.062;16.732;19.523;3.623;22.233;15.022;1
167;17;9.132;11.972;0.082;18.443;26.021;12.334;1
167;18;0.136;13.999;19.811;29.643;48.427;52.139;1
167;19;4.091;15.82;20.253;38.98;8.008;15.425;1
167;20;8.915;17.571;13.909;36.189;15.957;33.259;1
168;1;9.333;14.86;17.2;23.759;20.678;40.348;2
168;2;3.556;11.794;4.947;18.905;12.31;42.384;2
168;3;5.56;8.284;29.958;33.352;25.032;16.654;2
168;4;8.932;6.37;26.597;30.649;3.173;41.478;2
168;5;3.629;15.193;27.003;23.386;19.013;45.43;2
168;6;3.003;14.992;1.665;15.391;36.618;22.932;2
168;7;9.351;13.608;28.93;7.97;10.062;6.674;2
168;8;5.418;8.567;20.149;22.695;45.233;24.913;2
168;9;8.364;18.987;16.46;33.04;6.893;37.656;2
168;10;6.661;16.36;12.752;26.298;45.418;3.776;2
168;11;9.185;19.846;5.063;25.406;24.297;36.484;2
168;12;5.497;2.324;6.25;30.214;7.264;26.036;2
168;13;9.978;5.304;17.573;13.77;7.73;12.339;2
168;14;0.237;19.121;11.993;38.193;32.713;19.896;2
168;15;4.388;5.095;14.113;16.75;24.18;5.349;2
168;16;4.982;15.194;11.396;31.239;35.003;16.333;2
168;17;0.02;3.549;24.777;13.599;43.601;46.977;2
168;18;0.099;0.943;25.895;16.706;43.655;24.85;2
168;19;5.09;4.464;5.744;14.301;9.157;6.71;2
168;20;9.134;15.276;4.262;15.469;13.863;1.208;2
169;1;0.925;1.591;21.228;38.1;33.012;19.838;3
169;2;9.462;13.284;23.402;22.897;7.807;20.651;3
169;3;5.428;5.177;8.529;7.654;16.569;58.914;3
169;4;9.83;18.262;14.141;2.227;0.905;6.461;3
169;5;7.541;3.807;23.444;5.874;45.916;48.204;3
169;6;4.539;15.195;8.683;36.723;31.747;45.865;3
169;7;9.429;18.11;18.823;8.205;5.804;26.281;3
169;8;7.111;15.646;26.498;38.634;24.3;33.262;3
169;9;2.324;1.742;25.579;0.693;25.369;57.03;3
169;10;5.014;1.623;5.073;20.612;23.534;55.375;3
169;11;0.922;4.827;9.445;25.024;0.717;36.107;3
169;12;7.822;5.098;25.366;2.117;0.7;20.267;3
169;13;7.877;17.858;17.206;13.503;49.035;21.61;3
169;14;6.942;9.508;13.116;25.689;16.42;46.113;3
169;15;8.855;3.549;21.622;3.104;14.936;48.768;3
169;16;8.123;7.797;5.448;22.907;20.849;14.954;3
169;17;5.105;6.821;3.342;4.813;21.082;19.633;3
169;18;5.682;10.373;25.865;23.199;1.008;44.765;3
169;19;9.513;3.829;15.472;31.923;40.009;48.826;3
169;20;5.286;17.697;12.391;17.001;25.694;23.288;3
170;1;9.512;5.963;20.068;27.362;29.866;49.931;1
170;2;7.383;6.156;14.373;7.523;5.012;45.825;1
170;3;9.683;18.411;6.571;20.438;20.173;41.577;1
170;4;2.446;7.19;17.339;22.312;6.336;12.539;1
170;5;2.434;0.167;10.319;29.261;6.38;36.994;1
170;6;8.374;10.911;21.795;15.324;42.606;53.61;1
170;7;4.716;14.888;3.484;11.968;4.597;21.905;1
170;8;6.827;8.595;6.169;1.666;33.855;8.0;1
170;9;0.769;16.051;11.581;13.007;1.365;27.276;1
170;10;5.47;7.441;8.539;3.616;38.774;59.144;1
170;11;3.383;18.047;6.572;25.685;21.823;41.373;1
170;12;5.155;18.624;9.69;12.525;7.583;36.325;1
170;13;6.139;0.66;20.755;39.468;17.542;21.646;1
170;14;9.316;18.539;22.935;12.812;23.111;42.5;1
170;15;5.798;8.565;1.415;36.593;7.189;3.996;1
170;16;5.097;18.581;15.383;21.206;23.72;10.372;1
170;17;0.032;11.853;17.802;20.166;49.851;2.311;1
170;18;1.782;6.658;22.363;29.812;30.743;8.766;1
170;19;3.009;19.424;16.526;4.724;35.056;24.524;1
170;20;2.212;18.763;3.082;6.401;16.799;47.387;1
171;1;6.496;17.607;20.251;31.828;28.44;54.755;1
171;2;1.758;5.375;22.972;29.595;1.169;26.893;1
171;3;5.269;10.4;19.737;29.937;15.884;22.855;1
171;4;9.541;14.322;21.858;12.399;26.593;14.049;1
171;5;7.42;11.464;16.735;34.969;17.669;24.73;1
171;6;1.381;10.667;12.434;6.024;7.553;9.739;1
171;7;5.62;6.551;14.196;38.038;24.256;37.636;1
171;8;2.9;10.96;15.65;32.669;28.244;51.164;1
171;9;7.695;2.129;13.166;9.602;48.793;59.317;1
171;10;4.393;3.139;5.638;21.179;11.093;4.213;1
171;11;5.758;8.189;19.772;6.253;27.844;45.643;1
171;12;0.543;19.782;24.916;39.476;48.375;24.239;1
171;13;7.285;0.404;15.198;30.994;18.024;45.347;1
171;14;7.198;13.341;3.582;9.67;36.15;9.888;1
171;15;2.775;5.497;16.755;29.099;35.228;32.626;1
171;16;3.351;14.045;2.883;37.614;28.722;42.877;1
171;17;6.774;9.075;10.215;1.629;40.449;41.264;1
171;18;1.54;1.02;5.585;20.706;19.77;35.3;1
171;19;2.708;17.553;11.755;13.706;2.405;50.046;1
171;20;2.906;14.38;18.111;25.576;44.966;1.43;1
172;1;8.284;11.094;29.8;37.751;35.127;57.696;1
172;2;4.46;8.748;7.82;24.741;33.797;52.872;1
172;3;9.968;18.801;21.089;31.83;26.777;54.684;1
172;4;5.946;19.659;19.177;7.75;24.269;16.891;1
172;5;2.156;15.797;14.624;33.275;48.229;45.693;1
172;6;6.09;12.858;17.96;13.771;29.714;41.345;1
172;7;9.872;13.835;17.038;11.745;49.327;45.678;1
172;8;2.798;6.142;6.396;12.585;26.967;44.976;1
172;9;7.43;8.29;21.543;13.525;12.314;8.114;1
172;10;4.763;17.948;15.253;25.956;31.692;3.25;1
172;11;2.243;16.576;27.188;26.743;23.887;1.953;1
172;12;5.267;19.041;14.174;38.859;18.418;2.42;1
172;13;1.845;16.978;15.155;24.088;39.164;56.598;1
172;14;1.494;8.249;25.454;16.85;15.958;26.036;1
172;15;1.229;18.998;12.757;24.383;19.458;47.883;1
172;16;7.24;17.174;20.387;39.864;21.423;27.004;1
172;17;8.659;16.199;20.829;5.261;22.724;34.799;1
172;18;7.487;11.152;15.833;28.967;1.234;18.354;1
172;19;9.469;0.12;12.986;8.973;34.38;56.867;1
172;20;4.191;14.254;29.052;26.448;42.208;42.947;1
173;1;3.275;5.859;17.993;7.47;16.231;12.637;1
173;2;8.317;4.89;6.074;32.903;9.708;23.655;1
173;3;1.984;19.873;18.655;33.125;43.486;20.847;1
173;4;8.428;2.543;14.723;21.594;14.096;18.234;1
173;5;2.616;17.874;21.209;29.307;9.476;21.496;1
173;6;5.472;12.868;16.775;27.421;0.195;58.521;1
173;7;5.171;6.187;23.986;19.819;10.344;10.799;1
173;8;4.228;8.122;20.082;16.635;12.101;12.311;1
173;9;7.569;1.711;23.1;12.827;19.687;26.805;1
173;10;4.948;13.659;27.442;39.623;49.016;49.615;1
173;11;4.848;18.206;21.07;17.63;20.357;7.651;1
173;12;7.077;16.318;3.808;11.018;9.269;16.554;1
173;13;0.82;1.143;10.573;15.087;5.996;55.387;1
173;14;6.535;14.545;16.489;12.93;31.472;27.794;1
173;15;4.988;19.397;23.696;7.3;13.54;26.16;1
173;16;1.893;8.146;14.079;7.066;12.019;0.231;1
173;17;6.994;19.376;16.519;0.879;13.651;56.909;1
173;18;0.646;5.33;1.044;39.853;13.277;4.968;1
173;19;8.412;11.874;13.31;16.008;10.608;11.533;1
173;20;1.931;19.439;28.35;22.045;4.906;20.436;1
174;1;0.795;17.265;22.167;1.907;13.544;22.449;2
174;2;7.287;4.191;9.931;9.342;20.758;3.519;2
174;3;7.881;7.409;22.418;6.881;18.615;26.909;2
174;4;2.832;17.613;5.443;6.395;3.285;48.196;2
174;5;5.794;2.407;9.346;3.266;47.864;7.676;2
174;6;8.158;14.979;6.26;39.584;46.012;20.924;2
174;7;0.142;4.757;10.441;8.467;48.614;25.004;2
174;8;8.999;17.312;4.354;20.154;8.591;30.361;2
174;9;2.318;14.395;27.854;24.044;43.471;15.516;2
174;10;6.081;17.494;23.306;4.982;42.566;0.7;2
174;11;2.191;18.055;24.207;0.45;23.923;34.2;2
174;12;7.069;14.046;15.79;18.982;34.817;29.487;2
174;13;1.059;14.265;24.446;16.068;41.452;37.728;2
174;14;6.61;16.348;27.937;12.412;45.348;34.167;2
174;15;3.174;1.158;3.62;1.957;49.467;2.858;2
174;16;5.189;6.44;1.084;37.175;3.847;19.343;2
174;17;2.827;2.107;9.72;9.514;44.015;43.457;2
174;18;7.896;5.13;21.019;6.878;30.707;2.819;2
174;19;0.715;12.598;22.281;28.266;21.966;21.102;2
174;20;4.053;14.922;17.905;39.266;13.251;18.763;2
175;1;5.088;10.71;2.919;1.246;14.888;36.391;1
175;2;2.55;18.613;23.286;18.982;39.906;35.788;1
175;3;3.406;7.506;8.807;38.028;19.526;43.716;1
175;4;2.242;3.625;6.563;21.738;36.95;3.095;1
175;5;2.678;16.665;5.22;6.881;26.605;44.668;1
175;6;9.1;8.271;15.001;16.466;19.166;52.456;1
175;7;4.784;9.031;23.304;27.363;20.615;36.26;1
175;8;2.294;1.202;9.635;32.001;36.369;36.609;1
175;9;3.961;0.926;22.32;16.773;0.89;29.648;1
175;10;7.336;14.064;22.377;37.405;12.745;38.295;1
175;11;0.189;17.279;3.066;18.292;27.884;35.34;1
175;12;5.249;6.226;14.637;25.681;25.561;53.599;1
175;13;8.593;4.632;24.615;2.416;39.106;52.947;1
175;14;2.167;4.302;2.661;8.144;2.463;24.672;1
175;15;2.791;2.306;2.109;30.5;39.69;7.941;1
175;16;1.562;19.448;28.913;30.09;11.284;7.035;1
175;17;9.172;14.594;0.873;26.897;33.353;26.689;1
175;18;7.837;4.727;29.934;2.203;12.821;21.217;1
175;19;9.435;14.174;4.621;7.339;29.942;57.677;1
175;20;3.417;17.115;6.722;3.28;16.631;26.574;1
176;1;5.617;15.861;28.189;14.62;3.112;55.899;2
176;2;9.983;10.087;20.03;39.946;13.68;57.792;2
176;3;0.675;5.141;3.749;13.99;40.075;16.697;2
176;4;6.964;6.089;6.857;11.972;39.842;39.159;2
176;5;1.216;6.042;10.427;17.833;34.065;47.835;2
176;6;5.771;14.185;3.212;12.291;29.844;9.003;2
176;7;3.799;8.206;16.904;38.445;13.554;6.733;2
176;8;9.269;6.2;27.882;22.676;1.47;8.066;2
176;9;3.268;10.554;27.775;16.5;36.71;4.549;2
176;10;9.108;16.163;14.19;29.301;16.35;29.131;2
176;11;7.25;19.845;11.234;26.07;26.602;46.44;2
176;12;7.252;3.235;19.615;27.793;9.779;7.35;2
176;13;6.123;6.461;6.132;38.488;40.092;23.522;2
176;14;1.309;19.071;13.396;16.113;14.76;8.3;2
176;15;1.876;14.045;26.354;28.961;44.89;45.123;2
176;16;6.132;3.129;24.363;8.532;22.176;0.521;2
176;17;3.338;15.115;21.817;32.235;3.024;3.078;2
176;18;6.628;16.25;3.03;4.9;16.424;2.995;2
176;19;1.778;5.695;26.572;37.488;4.683;36.607;2
176;20;3.469;10.252;27.73;10.731;45.288;54.342;2
177;1;2.581;4.594;23.436;31.824;6.586;35.477;2
177;2;4.961;7.893;18.689;26.806;0.201;49.022;2
177;3;5.084;11.277;15.821;23.31;3.193;54.885;2
177;4;8.348;17.535;9.95;2.514;6.516;20.676;2
177;5;3.313;16.995;21.747;5.389;10.744;1.028;2
177;6;2.017;3.814;2.856;33.717;12.227;13.04;2
177;7;0.786;9.941;15.733;0.696;25.039;48.918;2
177;8;3.415;12.426;12.065;20.831;8.719;44.619;2
177;9;8.873;6.671;15.914;18.106;29.078;24.541;2
177;10;2.233;19.67;8.573;30.382;28.326;54.678;2
177;11;5.059;7.942;16.594;18.282;49.324;59.36;2
177;12;6.051;9.538;11.989;30.019;35.614;50.847;2
177;13;4.735;8.704;1.413;25.337;8.826;37.285;2
177;14;5.436;0.492;16.065;30.219;45.63;59.977;2
177;15;5.293;18.022;4.705;9.253;10.013;7.88;2
177;16;4.356;9.825;12.335;1.988;48.565;27.949;2
177;17;4.162;5.139;2.312;26.79;37.562;42.347;2
177;18;3.774;15.177;17.955;8.951;42.98;36.364;2
177;19;9.427;8.422;12.565;10.004;33.252;56.568;2
177;20;9.513;0.451;28.849;8.412;39.607;4.232;2
178;1;8.628;8.852;1.503;32.914;17.481;45.391;3
178;2;6.744;5.687;6.791;25.174;36.751;40.735;3
178;3;6.018;13.679;23.398;6.592;5.673;48.846;3
178;4;2.486;10.264;12.441;37.774;9.1;42.027;3
178;5;1.819;11.678;26.797;39.451;22.264;3.078;3
178;6;1.822;4.832;7.367;3.163;21.816;13.085;3
178;7;9.708;5.147;0.866;29.655;38.42;1.88;3
178;8;7.682;13.431;22.756;16.175;5.07;57.576;3
178;9;3.506;7.184;26.591;31.82;24.511;6.421;3
178;10;9.913;15.957;19.655;34.522;5.014;58.54;3
178;11;5.403;11.322;25.663;30.207;38.721;1.189;3
178;12;0.22;11.565;0.54;32.425;15.357;28.151;3
178;13;3.46;11.711;26.666;19.337;43.012;27.7;3
178;14;8.7;15.354;11.858;5.75;47.604;43.813;3
178;15;1.699;18.58;25.681;7.788;5.015;41.447;3
178;16;0.299;12.326;12.71;2.39;4.839;16.076;3
178;17;8.302;14.271;21.916;21.163;13.581;46.642;3
178;18;3.565;5.836;26.071;32.842;17.943;16.089;3
178;19;0.317;14.752;9.752;3.561;22.576;8.125;3
178;20;6.771;14.438;10.581;39.394;35.383;20.791;3
179;1;8.291;1.328;14.195;26.729;21.025;52.045;2
179;2;5.284;8.776;28.923;14.283;0.903;24.143;2
179;3;7.905;6.659;4.92;4.621;46.314;4.461;2
179;4;9.184;11.39;20.342;39.06;30.192;32.952;2
179;5;4.573;13.728;11.056;37.728;34.616;38.02;2
179;6;9.097;10.278;15.219;23.378;20.468;23.287;2
179;7;8.701;5.08;20.688;6.407;8.623;41.229;2
179;8;1.27;9.626;17.976;7.468;31.74;14.674;2
179;9;7.172;0.572;26.32;37.505;46.481;18.762;2
179;10;2.6;12.234;12.816;33.827;31.095;34.687;2
179;11;2.932;2.974;4.079;12.077;17.989;32.341;2
179;12;3.627;17.265;1.151;35.503;20.412;1.627;2
179;13;1.911;11.639;20.189;4.214;34.265;55.707;2
179;14;3.681;1.334;8.453;10.837;41.24;41.251;2
179;15;6.029;14.271;14.138;34.884;7.668;28.307;2
179;16;9.728;2.911;11.826;13.199;4.882;27.068;2
179;17;5.932;7.807;12.091;22.699;12.111;22.489;2
179;18;7.913;5.137;0.742;18.195;15.513;38.245;2
179;19;3.543;1.278;21.721;3.239;14.679;23.562;2
179;20;9.009;6.555;11.417;3.68;48.651;20.933;2
180;1;4.177;11.605;23.29;7.134;18.571;49.768;2
180;2;2.379;1.101;14.332;8.579;44.658;0.238;2
180;3;5.24;15.173;5.775;14.305;45.073;40.682;2
180;4;1.897;16.948;8.831;28.545;16.055;2.157;2
180;5;0.119;11.189;8.365;26.993;2.312;46.004;2
180;6;6.366;2.641;11.366;33.954;43.919;35.119;2
180;7;2.081;7.268;12.68;0.413;4.82;5.238;2
180;8;0.881;0.14;20.835;0.636;9.531;41.123;2
180;9;4.774;8.83;19.734;13.463;29.018;19.251;2
180;10;5.325;5.854;24.289;29.755;49.883;10.49;2
180;11;1.191;4.687;22.501;33.019;49.457;58.598;2
180;12;9.254;11.84;7.082;20.42;5.188;48.427;2
180;13;4.785;10.713;6.364;5.695;1.078;39.179;2
180;14;0.297;9.918;21.191;21.192;26.864;18.368;2
180;15;6.999;19.062;4.856;10.18;48.039;59.524;2
180;16;2.211;5.455;28.556;21.826;4.186;53.74;2
180;17;0.902;1.767;18.321;36.978;47.644;45.391;2
180;18;8.385;8.043;13.05;23.808;2.385;25.907;2
180;19;6.114;1.93;0.029;30.963;24.146;17.21;2
180;20;3.841;16.371;5.004;21.136;7.896;30.216;2
